tsne_1,tsne_2,sirna_id,predicted,experiment,plate,well
73.87306,-6.080688,1124,1124,HUVEC-17,4,F11
-18.518478,-23.647598,1128,1128,HEPG2-07,3,J11
1.0754204,-5.694894,1138,1138,HUVEC-14,4,K13
-11.751935,65.3536,1134,1134,HUVEC-15,2,J19
-56.723118,26.112606,1116,1116,HUVEC-19,3,F22
-18.140934,-42.14818,1135,1135,HEPG2-09,4,J03
-50.809776,-21.466562,1109,1109,HUVEC-20,4,C07
41.81896,20.373806,1121,1121,RPE-05,2,C22
-9.838936,36.2654,1134,1134,HEPG2-04,4,J03
-40.46661,48.423534,1137,1137,RPE-11,2,H15
-13.59145,19.270388,1126,1126,HUVEC-21,1,F19
9.667847,-4.6943283,1138,1138,RPE-05,3,B02
19.117062,55.355263,1115,1115,HUVEC-13,4,J19
10.1278715,-4.3106446,1138,1138,RPE-06,4,B02
-14.35407,18.97395,1126,1126,HUVEC-24,2,F15
-22.106464,-0.8188399,1109,1109,HUVEC-05,3,F22
-54.093,29.070234,1116,1116,HUVEC-13,2,F03
-18.284147,43.001648,1137,1137,U2OS-05,4,C19
44.945595,-20.63246,1133,1133,HUVEC-09,3,M15
33.923096,34.92387,1129,1129,HUVEC-24,2,J19
9.863501,-4.724358,1138,1138,RPE-07,4,H07
-24.395334,-54.59425,1135,1135,HUVEC-21,1,M22
-12.065539,64.41616,1134,1134,HUVEC-23,1,F11
-18.552694,-24.38401,1128,1128,HEPG2-06,2,M19
-2.8845265,16.765852,1126,1126,RPE-01,4,C07
-5.4329023,3.658374,1125,1125,U2OS-03,1,F03
-0.71043575,47.882397,1124,1124,RPE-04,4,F22
32.54461,34.267975,1129,1129,HUVEC-19,3,H11
-0.62756824,48.633812,1124,1124,RPE-09,1,F03
19.677216,56.25455,1115,1115,HUVEC-12,2,F11
-43.913193,-4.8960133,1136,1136,HUVEC-03,4,J03
-5.5452,-54.99159,1117,1117,HUVEC-04,3,J22
13.163761,-70.0719,1131,1131,HUVEC-21,2,F11
41.789074,20.163368,1121,1121,RPE-08,4,J11
-13.921487,18.470636,1126,1126,HUVEC-14,1,J15
-17.82058,-26.86722,1117,1117,HEPG2-02,1,C15
12.236875,-69.55362,1131,1131,HUVEC-23,1,F22
-69.884254,-3.1566207,1123,1123,HUVEC-20,3,J11
-53.589863,-20.297247,1109,1109,HUVEC-20,2,H07
-31.138054,-37.477657,1135,1135,RPE-08,3,M22
43.736423,-0.50326806,1108,1108,HUVEC-24,2,M19
-10.676939,-33.651924,1117,1117,U2OS-01,1,J07
18.794556,-12.023696,1116,1116,HEPG2-11,4,F15
2.1854007,-3.3145165,1138,1138,HUVEC-05,1,B02
46.720287,-22.30699,1133,1133,HUVEC-19,2,H07
-20.456322,-59.981876,1135,1135,HUVEC-03,3,J11
44.47324,20.18141,1121,1121,RPE-10,4,J19
-41.59581,49.839687,1137,1137,RPE-07,3,F15
54.123055,28.092518,1121,1121,HUVEC-10,1,F15
32.193714,36.971493,1129,1129,HUVEC-20,1,M03
15.897227,3.3587356,1133,1133,HEPG2-04,1,F11
-32.618225,20.33493,1125,1125,HUVEC-06,3,C11
7.6201954,-31.547623,1128,1128,U2OS-03,2,M22
-42.026012,49.59432,1137,1137,RPE-06,3,M19
-31.7228,23.230976,1125,1125,HUVEC-14,1,F15
60.25496,10.432627,1121,1121,HEPG2-06,2,F19
-1.3461409,47.001602,1124,1124,RPE-10,4,M07
-4.4737296,-50.321022,1128,1128,HUVEC-22,4,F19
16.585674,3.6643925,1133,1133,HEPG2-04,4,F15
72.424515,-4.1622977,1124,1124,HUVEC-19,2,J03
-53.022896,29.802471,1116,1116,HUVEC-12,2,F03
-2.5763195,47.483437,1124,1124,RPE-07,2,C11
-57.291637,29.607645,1116,1116,HUVEC-14,4,J15
-0.259038,-50.339546,1128,1128,HUVEC-10,4,J07
22.484781,-0.85999966,1133,1133,U2OS-04,1,M07
18.93916,33.45582,1129,1129,HEPG2-02,4,M11
-13.716492,64.2182,1134,1134,HUVEC-19,2,J22
-6.7001557,-53.62431,1128,1128,HUVEC-18,2,J11
-2.197126,-8.486538,1138,1138,HUVEC-08,2,B02
-19.65497,-42.09682,1135,1135,HEPG2-10,1,J22
-59.754616,9.908574,1123,1123,RPE-02,3,M19
-22.477652,-54.4379,1135,1135,HUVEC-09,1,J03
60.78736,10.22179,1121,1121,HEPG2-04,1,C15
20.301516,34.042072,1129,1129,HEPG2-03,2,J15
20.966991,13.084721,1108,1108,U2OS-05,1,F15
1.0731411,-49.32745,1128,1128,HUVEC-10,2,C07
-29.675072,-36.58033,1135,1135,RPE-03,2,M15
-22.129274,-0.8231982,1109,1109,HUVEC-05,4,M22
74.17868,-7.8810673,1124,1124,HUVEC-11,1,F03
0.86072576,41.165554,1124,1124,U2OS-01,1,M07
0.90130806,-10.891407,1138,1138,HUVEC-21,3,B02
-11.513927,65.255005,1134,1134,HUVEC-11,2,C22
21.750565,57.11251,1115,1115,HUVEC-16,3,C03
-33.034176,21.304441,1125,1125,HUVEC-04,3,F07
30.898607,23.053741,1129,1129,RPE-03,2,J15
-10.312426,-17.378838,1116,1116,RPE-02,4,H03
-52.51288,-20.411194,1109,1109,HUVEC-09,2,J15
-51.250546,-22.608252,1109,1109,HUVEC-10,1,F07
-2.4201715,-30.42147,1117,1117,RPE-07,4,M22
53.236042,28.36067,1121,1121,HUVEC-16,2,J11
10.134015,17.878319,1115,1115,HEPG2-05,2,H15
10.04982,18.022017,1115,1115,HEPG2-06,1,F11
-11.785241,63.219757,1134,1134,HUVEC-09,2,J03
-21.858664,-58.187096,1135,1135,HUVEC-13,2,J22
-16.256563,63.632175,1134,1134,HUVEC-19,1,C22
11.041262,-3.3138309,1138,1138,RPE-06,1,F11
-20.713985,-55.043446,1135,1135,HUVEC-15,1,M22
20.503626,57.60006,1115,1115,HUVEC-10,2,C22
25.93997,-34.70007,1130,1130,HUVEC-17,1,J11
2.1365218,68.83291,1134,1134,RPE-05,4,M03
10.245694,-38.7171,1128,1128,HUVEC-02,3,M07
0.32760862,23.836683,1126,1126,HEPG2-03,3,F07
-9.70202,-16.074732,1116,1116,RPE-08,3,F07
43.472237,-21.095072,1133,1133,HUVEC-12,3,F22
9.691141,-19.506144,1131,1131,U2OS-05,4,C15
37.64127,10.547965,1108,1108,RPE-07,3,M03
-15.034777,64.05665,1134,1134,HUVEC-13,3,M11
-0.4067856,25.797878,1126,1126,HEPG2-07,3,M15
17.097511,-22.914959,1131,1131,HEPG2-05,1,H03
-31.808916,2.034308,1123,1123,HEPG2-03,1,J03
40.02237,-37.756054,1130,1130,RPE-04,1,F11
23.653284,56.318035,1115,1115,HUVEC-09,4,J15
-19.197105,42.80043,1137,1137,U2OS-03,2,C19
8.912101,-65.906525,1131,1131,HUVEC-14,4,J03
-11.72225,64.88196,1134,1134,HUVEC-23,4,F03
1.9284467,70.68593,1134,1134,RPE-10,4,M15
60.265827,9.165825,1121,1121,HEPG2-07,1,H19
2.860834,71.81907,1134,1134,RPE-02,1,H03
-23.844128,-56.62658,1135,1135,HUVEC-22,1,J22
2.988594,71.50199,1134,1134,RPE-02,1,H03
28.882872,-6.6457844,1133,1133,RPE-08,1,M22
53.018284,16.70338,1121,1121,U2OS-05,1,F19
17.666042,41.540825,1129,1129,HUVEC-03,3,J03
30.124744,-5.8160667,1133,1133,RPE-04,1,M19
3.6843016,-48.212006,1128,1128,HUVEC-19,3,J19
-19.505156,-23.459015,1117,1117,HEPG2-06,4,F11
-22.42195,-9.220188,1136,1136,HEPG2-01,1,M03
-57.33635,27.764057,1116,1116,HUVEC-03,1,F03
2.6850827,-5.514608,1138,1138,HUVEC-22,2,B02
56.090538,25.231888,1121,1121,HUVEC-19,1,C11
12.9912,-68.68537,1131,1131,HUVEC-15,4,F11
-2.5486495,48.28765,1124,1124,RPE-06,2,J22
-42.66386,-5.2993126,1136,1136,HUVEC-04,4,J03
-57.910877,28.274822,1116,1116,HUVEC-22,1,C07
22.173294,28.963055,1129,1129,HEPG2-08,1,J19
53.144646,16.162085,1121,1121,U2OS-03,1,C07
9.250591,-67.96079,1131,1131,HUVEC-01,2,J07
-1.5862801,61.340897,1134,1134,U2OS-03,3,J15
-19.408289,-57.225132,1135,1135,HUVEC-06,3,H11
-44.761055,-5.0167766,1136,1136,HUVEC-18,3,M19
-2.5688705,16.727816,1126,1126,RPE-01,3,C19
39.038094,10.788425,1108,1108,RPE-01,2,M19
11.246263,-65.63725,1131,1131,HUVEC-10,1,M22
-12.737642,16.230177,1126,1126,HUVEC-19,1,H07
-28.820848,-36.723736,1135,1135,RPE-01,4,M03
-17.799541,-27.98192,1117,1117,HEPG2-01,2,M15
-3.5064666,16.853844,1126,1126,RPE-03,2,J03
-17.072424,1.5433891,1109,1109,HEPG2-06,2,F11
-33.860104,23.00302,1125,1125,HUVEC-11,2,F22
-2.703033,-49.36034,1128,1128,HUVEC-15,1,M07
-12.512378,19.881678,1126,1126,HUVEC-22,1,F15
46.321198,-22.222445,1133,1133,HUVEC-03,2,J19
-21.013086,-40.246975,1135,1135,HEPG2-11,1,H07
-13.682557,15.086134,1126,1126,HUVEC-02,3,F07
15.422296,-23.317013,1131,1131,HEPG2-04,2,H07
11.478992,-66.69869,1131,1131,HUVEC-06,1,H11
28.319,-22.51788,1130,1130,HEPG2-08,2,J03
11.70364,48.705494,1115,1115,RPE-03,4,F07
-69.373314,-4.0858517,1123,1123,HUVEC-14,1,J11
73.20818,-6.368491,1124,1124,HUVEC-04,1,H15
-22.915987,-57.03108,1135,1135,HUVEC-20,4,J22
19.386667,57.48648,1115,1115,HUVEC-16,3,C03
-9.544054,15.937266,1126,1126,HUVEC-08,2,M11
26.633907,8.844332,1108,1108,HEPG2-11,4,M03
18.743801,20.949043,1129,1129,U2OS-04,2,J22
-0.839738,-4.7749968,1138,1138,HUVEC-23,2,B02
69.66067,-6.715821,1124,1124,HUVEC-09,3,H19
-69.119705,-5.3822656,1123,1123,HUVEC-11,3,J07
-52.522255,29.050583,1116,1116,HUVEC-09,3,J15
44.415302,-19.440811,1133,1133,HUVEC-12,4,M22
-34.256084,-20.84493,1136,1136,RPE-09,4,M07
26.243814,-55.366978,1131,1131,RPE-01,1,H19
-31.070457,1.6696386,1123,1123,HEPG2-11,3,M19
-18.450903,32.07711,1137,1137,HEPG2-08,1,C03
33.788265,36.729588,1129,1129,HUVEC-20,3,M22
10.668738,-64.909294,1131,1131,HUVEC-06,3,H15
40.815918,-37.54696,1130,1130,RPE-10,4,H15
8.981082,-35.66467,1128,1128,RPE-02,4,H07
59.62694,9.126454,1121,1121,HEPG2-04,4,F22
-19.662268,-24.823334,1117,1117,HEPG2-10,2,H07
-54.139553,4.749763,1123,1123,U2OS-02,1,F07
-25.853107,10.819502,1125,1125,HEPG2-07,2,M22
-24.14381,10.583641,1125,1125,HEPG2-10,1,F07
-19.772112,-24.58155,1117,1117,HEPG2-11,3,J11
2.1492963,2.908989,1138,1138,U2OS-02,3,B02
65.796555,-6.0201797,1124,1124,HUVEC-05,1,J15
14.488763,23.475924,1115,1115,U2OS-02,1,F03
-1.6026229,-9.939116,1138,1138,HUVEC-20,2,B02
10.12126,-38.62341,1128,1128,HUVEC-17,3,F11
-1.8103453,61.31795,1134,1134,U2OS-05,2,J19
-14.065345,62.026672,1134,1134,HUVEC-18,3,M11
26.719713,-53.677402,1131,1131,RPE-07,1,F19
0.23015712,-8.019995,1138,1138,HUVEC-13,1,B02
-72.82192,-2.8191218,1123,1123,HUVEC-01,4,H03
39.64977,-38.18464,1130,1130,RPE-11,2,M22
-42.260414,49.255688,1137,1137,RPE-09,1,J22
-1.4431367,48.726906,1124,1124,RPE-09,1,F03
51.878273,28.341406,1121,1121,HUVEC-01,3,H19
-9.791207,35.83956,1134,1134,HEPG2-06,4,H07
-10.4573555,-32.987503,1117,1117,U2OS-01,2,F22
-2.1492813,-49.454025,1117,1117,HUVEC-15,4,F15
19.614927,58.994495,1115,1115,HUVEC-15,2,J07
7.425668,-31.835546,1128,1128,U2OS-01,4,M22
55.27162,28.234571,1121,1121,HUVEC-24,1,J15
46.139084,-20.517765,1133,1133,HUVEC-03,4,H07
-12.020161,18.136078,1126,1126,HUVEC-03,4,H19
20.811764,12.626577,1108,1108,U2OS-05,2,M15
37.334755,12.373022,1108,1108,RPE-05,1,C15
19.15479,-11.301555,1116,1116,HEPG2-08,3,H15
-23.616598,-58.303688,1135,1135,HUVEC-10,1,C15
9.423638,17.90057,1115,1115,HEPG2-06,4,M19
-41.773666,11.292801,1125,1125,RPE-03,3,H22
8.747405,17.439548,1115,1115,HEPG2-01,3,J22
1.5161318,-10.072371,1138,1138,HUVEC-13,3,B02
0.78720474,-49.479137,1117,1117,HUVEC-10,1,J11
-12.452786,17.232138,1126,1126,HUVEC-03,4,H19
42.914883,18.902243,1121,1121,RPE-03,2,H07
10.385685,-69.61361,1131,1131,HUVEC-16,4,H11
-33.675568,-20.53529,1136,1136,RPE-11,4,F07
-2.8868053,-28.03459,1117,1117,RPE-07,2,H07
60.83528,9.8583975,1121,1121,HEPG2-04,1,C15
-42.42882,-4.742096,1136,1136,HUVEC-01,3,M03
-33.907055,21.831886,1125,1125,HUVEC-07,2,H22
52.228825,23.124285,1121,1121,HUVEC-17,3,F15
30.949018,36.0792,1129,1129,HUVEC-12,1,H11
-30.712227,-37.79851,1135,1135,RPE-10,4,J15
53.821957,26.665041,1121,1121,HUVEC-03,2,F11
-33.33592,-20.174927,1136,1136,RPE-08,3,C03
-64.88381,-7.33516,1123,1129,HUVEC-05,1,H03
26.70557,8.85575,1108,1108,HEPG2-11,3,J15
11.447072,-3.5421014,1138,1138,RPE-06,4,I09
-18.983744,-41.3302,1135,1135,HEPG2-07,2,C11
10.223752,48.95086,1115,1115,RPE-02,1,C15
2.7445376,71.77758,1134,1134,RPE-01,3,C15
22.245985,29.390886,1129,1129,HEPG2-10,3,C22
29.580536,-6.6825027,1133,1133,RPE-09,3,F07
-26.971699,-45.238552,1135,1135,U2OS-04,1,J11
-21.064833,-24.318495,1117,1117,HEPG2-05,2,H19
-2.3718712,-9.042307,1138,1138,HUVEC-08,4,B02
-11.244173,18.130356,1126,1126,HUVEC-20,2,F07
7.09317,34.724102,1124,1124,HEPG2-06,3,C19
-32.13699,21.206886,1125,1125,HUVEC-02,3,F19
32.456715,37.6985,1129,1129,HUVEC-12,3,F19
1.8790146,25.224274,1126,1126,HEPG2-01,3,C22
-11.128582,14.914596,1126,1126,HUVEC-19,4,C07
-9.608057,15.580175,1126,1126,HUVEC-08,2,M11
-15.8753805,64.69202,1134,1134,HUVEC-22,2,C15
-32.546707,-36.898537,1135,1135,RPE-09,3,C19
-0.7199875,48.988335,1124,1124,RPE-06,1,F03
0.3774831,8.387037,1126,1126,U2OS-04,3,F22
-22.386194,-59.223377,1135,1135,HUVEC-14,1,J22
-24.916056,-58.719986,1135,1135,HUVEC-24,2,H15
38.424908,10.670082,1108,1108,RPE-02,4,J07
9.437173,-70.276985,1131,1131,HUVEC-04,4,M22
0.9763826,70.42482,1134,1134,RPE-08,2,H15
70.791534,-6.68449,1124,1124,HUVEC-15,4,H11
52.41863,28.7561,1121,1121,HUVEC-03,4,C11
-10.522992,-33.011105,1117,1117,U2OS-01,1,J07
53.333633,27.245588,1121,1121,HUVEC-21,3,J19
7.108489,4.477617,1138,1138,HEPG2-04,4,B02
-53.14743,28.701126,1116,1116,HUVEC-06,4,F11
-31.279709,2.2462924,1123,1123,HEPG2-08,1,H07
23.82353,-36.103188,1130,1130,HUVEC-20,1,J11
-53.075714,28.668457,1116,1116,HUVEC-08,1,J03
-19.585175,-23.67299,1117,1117,HEPG2-07,3,H07
30.303513,-8.779026,1133,1133,RPE-03,3,M07
-11.903487,16.55086,1126,1126,HUVEC-17,2,J03
-28.770693,40.67138,1137,1137,HUVEC-14,4,H15
-22.204124,-55.71333,1135,1135,HUVEC-22,4,H22
12.515398,-66.81718,1131,1131,HUVEC-11,4,H11
-50.82151,-20.586802,1109,1109,HUVEC-02,1,H15
-32.55418,1.4288291,1123,1123,HEPG2-03,2,C11
61.38543,11.569914,1121,1121,HEPG2-09,1,F03
45.40213,2.6070173,1108,1108,HUVEC-09,2,H15
-29.991863,41.660416,1137,1137,HUVEC-01,3,H15
27.01112,-55.01186,1131,1131,RPE-01,2,M07
-14.149836,-4.526074,1109,1109,U2OS-04,3,M11
45.036396,-17.867855,1133,1133,HUVEC-14,1,M11
-17.873047,-23.82222,1128,1128,HEPG2-06,1,F03
42.660397,-0.90113133,1108,1108,HUVEC-21,4,C15
-19.824074,-24.585348,1117,1117,HEPG2-11,4,C15
43.521767,-1.0333829,1108,1108,HUVEC-16,1,H03
45.449688,-1.2128966,1108,1108,HUVEC-22,3,C03
22.048393,58.491367,1115,1115,HUVEC-11,3,J03
18.9243,-12.803926,1116,1116,HEPG2-05,4,F19
-42.45038,-4.9394336,1136,1136,HUVEC-01,1,F11
-41.181606,48.362076,1137,1137,RPE-03,1,M22
-42.716476,-6.678866,1136,1136,HUVEC-13,3,J03
12.613492,4.2302046,1133,1138,HEPG2-08,3,M07
4.6495104,-19.29196,1116,1116,U2OS-02,4,F15
-45.227776,-8.342015,1136,1136,HUVEC-16,2,M07
-0.7953474,-9.332417,1138,1138,HUVEC-10,3,B02
13.233071,-68.125114,1131,1131,HUVEC-17,4,F22
20.788038,13.349073,1108,1108,U2OS-01,3,J22
44.826767,-16.962374,1133,1133,HUVEC-22,4,H19
2.1697092,-6.8744426,1138,1138,HUVEC-24,4,H17
33.383724,38.79192,1129,1129,HUVEC-18,2,J15
-60.11176,10.6442375,1123,1123,RPE-08,3,C07
28.166195,-20.959396,1130,1130,HEPG2-07,4,J11
3.0121467,70.459526,1134,1134,RPE-09,1,F22
-1.2873136,-29.595968,1117,1117,RPE-03,3,F15
-0.5866808,-51.744072,1117,1117,HUVEC-09,4,C22
45.915276,-2.7819471,1108,1108,HUVEC-24,1,F19
-0.64204156,-4.8934355,1138,1138,HUVEC-22,3,B02
-52.36215,-21.930548,1109,1109,HUVEC-09,3,J19
-31.282051,39.74509,1137,1137,HUVEC-08,1,C03
-52.3174,-21.577152,1109,1109,HUVEC-09,4,F07
-33.751938,-21.57946,1136,1136,RPE-07,4,F07
8.937838,-35.555725,1128,1128,RPE-01,1,H11
28.257864,-53.954117,1131,1131,RPE-06,2,C03
-19.459911,32.219486,1137,1137,HEPG2-06,2,F03
19.722633,57.220108,1115,1115,HUVEC-20,3,M11
17.4238,41.061455,1129,1129,HUVEC-04,1,C03
-15.434999,1.1192837,1109,1109,HEPG2-09,4,M22
-9.261117,-16.905886,1116,1116,RPE-02,3,J15
-4.456487,-26.871355,1128,1128,RPE-09,4,F07
-18.544987,-26.862259,1117,1117,HEPG2-02,2,J19
-69.26334,-3.657509,1123,1123,HUVEC-13,1,H07
-55.40869,31.113995,1116,1116,HUVEC-01,2,M22
16.413128,-21.580187,1131,1131,HEPG2-05,4,H07
-0.9316505,-4.6223373,1138,1138,HUVEC-12,1,B02
-20.339037,-60.14255,1135,1135,HUVEC-03,2,J03
-34.173492,23.894066,1125,1125,HUVEC-09,4,F22
30.88017,36.838078,1129,1129,HUVEC-09,1,M22
-20.647367,-55.236004,1135,1135,HUVEC-15,1,M22
-46.146126,-5.358494,1136,1136,HUVEC-18,4,M19
-11.843905,20.607801,1126,1126,HUVEC-08,3,F22
-57.586163,29.414387,1116,1116,HUVEC-16,2,C07
23.271687,-37.172382,1130,1130,HUVEC-14,2,C07
15.581416,23.004622,1115,1115,U2OS-04,3,J03
22.385279,55.63925,1115,1115,HUVEC-01,1,F19
11.277965,-70.75497,1131,1131,HUVEC-18,3,J22
-30.940336,1.335801,1123,1123,HEPG2-11,2,H03
-0.21063109,48.078384,1124,1124,RPE-11,2,C22
-10.031212,-33.072918,1117,1117,U2OS-03,4,H15
-0.6051856,-5.380895,1138,1138,HUVEC-12,1,B02
29.817266,23.440197,1129,1129,RPE-10,4,H07
-15.995219,2.5074704,1109,1109,HEPG2-03,1,F03
21.39475,-35.99139,1130,1130,HUVEC-15,3,C22
37.79294,10.8051815,1108,1108,RPE-06,1,M15
-19.592241,32.21839,1137,1137,HEPG2-04,1,M03
21.178629,55.615654,1115,1115,HUVEC-24,1,H03
29.98107,23.085175,1129,1129,RPE-03,3,J15
-1.8804747,17.523087,1126,1126,RPE-10,3,M07
-14.158899,65.395454,1134,1134,HUVEC-01,3,J22
-24.042109,-9.102768,1136,1136,HEPG2-11,3,C11
28.368025,-55.904915,1131,1131,RPE-07,1,F19
16.815107,2.9814835,1133,1133,HEPG2-09,2,H19
38.458145,11.54115,1108,1108,RPE-02,3,H19
20.367281,-36.57596,1130,1130,HUVEC-01,1,C22
20.76847,-37.605927,1130,1130,HUVEC-02,1,F22
-12.176328,15.724787,1126,1126,HUVEC-04,1,H11
-34.156395,22.836885,1125,1125,HUVEC-23,4,C19
23.060946,55.879116,1115,1115,HUVEC-03,2,M11
18.971853,33.24508,1129,1129,HEPG2-01,1,M15
18.460686,21.839529,1129,1129,U2OS-01,4,F22
21.935452,-1.0458372,1133,1133,U2OS-04,4,H03
71.57488,-9.430671,1124,1124,HUVEC-03,3,J19
12.929268,4.7019105,1133,1133,HEPG2-01,2,H22
-56.814583,28.173845,1116,1116,HUVEC-14,3,M11
-24.599821,-7.2174864,1136,1136,HEPG2-08,4,C03
-50.015915,-23.305468,1109,1109,HUVEC-21,4,M03
-19.69284,-24.719107,1117,1117,HEPG2-10,3,H03
-0.14080901,23.75751,1126,1126,HEPG2-06,2,C19
-45.22511,-7.1028914,1136,1136,HUVEC-16,3,H07
-70.846855,-3.916372,1123,1123,HUVEC-14,3,F22
19.275019,-12.12376,1116,1116,HEPG2-07,1,J03
-8.8184595,17.475468,1126,1126,HUVEC-06,4,M11
-3.3365045,17.10089,1126,1126,RPE-01,1,C11
-33.911415,23.087643,1125,1125,HUVEC-12,2,M07
-10.237268,-32.27278,1128,1128,U2OS-05,2,C15
-31.304382,-13.708225,1136,1136,U2OS-05,3,F03
-11.227703,66.02518,1134,1134,HUVEC-11,4,J15
-71.97558,-1.4680763,1123,1123,HUVEC-21,4,M15
52.332474,27.448883,1121,1121,HUVEC-09,3,M07
44.47098,18.979284,1121,1121,RPE-10,4,J19
18.37058,-11.322943,1116,1116,HEPG2-10,1,M19
-0.788538,-47.973846,1117,1117,HUVEC-11,4,H19
-56.14199,28.78724,1116,1116,HUVEC-11,4,M22
26.420107,9.646698,1108,1108,HEPG2-03,4,J15
-22.120083,-0.822765,1109,1109,HUVEC-05,1,F11
-20.1918,32.98455,1137,1137,HEPG2-03,4,F22
34.990654,36.98513,1129,1129,HUVEC-18,3,J15
-10.606889,-33.463516,1117,1117,U2OS-01,4,C03
-41.317463,47.93244,1137,1137,RPE-02,3,C22
10.93299,-2.258094,1138,1138,RPE-09,2,B02
-20.660128,-56.146156,1135,1135,HUVEC-15,4,J15
-47.19237,-42.551476,1109,1109,RPE-04,1,C11
-5.578563,3.5116014,1125,1125,U2OS-02,3,J07
42.349678,-21.290686,1133,1133,HUVEC-17,2,H19
-4.8079457,-51.029453,1117,1117,HUVEC-22,1,M11
-2.9554927,-48.27548,1117,1117,HUVEC-08,3,H07
-30.39807,40.94296,1137,1137,HUVEC-01,4,F03
-60.00426,11.694697,1123,1123,RPE-04,4,C11
-70.61039,-2.872318,1123,1123,HUVEC-01,2,F07
-32.051544,23.735067,1125,1125,HUVEC-08,3,M15
9.043054,5.6337137,1138,1138,HEPG2-01,4,B02
6.6113315,6.9443727,1138,1138,HEPG2-09,3,B02
9.924784,-68.95075,1131,1131,HUVEC-02,3,J22
-43.752396,-4.812711,1136,1136,HUVEC-03,1,C15
-15.042318,18.663216,1126,1126,HUVEC-24,1,H15
-25.83401,11.410974,1125,1125,HEPG2-04,3,C19
8.378909,-69.146835,1131,1131,HUVEC-19,2,H22
-0.05765308,-9.336333,1138,1138,HUVEC-23,3,G15
-14.035712,19.720825,1126,1126,HUVEC-09,1,C15
-13.23018,65.11199,1134,1134,HUVEC-09,2,J03
1.1067309,2.9385817,1138,1138,U2OS-02,4,B02
-4.111139,-51.28162,1117,1117,HUVEC-21,4,M22
31.946062,-33.910595,1130,1130,U2OS-03,2,H03
-58.347637,11.763913,1123,1123,RPE-10,3,F19
39.84206,-39.441822,1130,1130,RPE-08,2,C15
-46.081966,-42.13936,1109,1109,RPE-11,1,J22
-30.823458,20.872526,1125,1125,HUVEC-24,1,F07
71.77458,-8.735575,1124,1124,HUVEC-13,2,F07
-42.073612,47.59524,1137,1137,RPE-01,3,C03
-21.54244,-21.735266,1128,1128,HEPG2-09,1,F22
53.047207,28.418495,1121,1121,HUVEC-14,1,J03
-30.723412,40.207264,1137,1137,HUVEC-23,2,F03
43.209103,0.50267124,1108,1108,HUVEC-06,1,M22
-52.214474,-24.131014,1109,1109,HUVEC-19,2,F07
-46.167244,-41.541855,1109,1109,RPE-07,4,M15
-33.16271,22.10417,1125,1125,HUVEC-13,2,F15
-30.717348,-14.162403,1136,1136,U2OS-01,1,F07
-55.50163,26.666815,1116,1116,HUVEC-07,3,F11
-69.10596,-5.889998,1123,1123,HUVEC-19,4,J07
-11.318093,-16.382883,1116,1116,RPE-01,1,H03
-11.910002,64.456474,1134,1134,HUVEC-12,3,C22
30.644463,-6.025255,1133,1133,RPE-11,2,J03
2.1109633,71.22479,1134,1134,RPE-10,2,M15
27.309454,9.6017,1108,1108,HEPG2-09,3,C22
-1.7469578,17.707159,1126,1126,RPE-11,2,J22
-41.514557,11.046412,1125,1125,RPE-11,2,H07
-2.8046024,-4.681392,1138,1138,HUVEC-18,3,B02
10.66007,18.086782,1115,1115,HEPG2-08,4,J22
-30.975998,-35.990086,1135,1135,RPE-02,4,M03
-35.009068,21.688818,1125,1125,HUVEC-03,1,H19
39.46704,-38.717136,1130,1130,RPE-07,2,C07
0.9161775,2.5262053,1138,1138,U2OS-03,4,B02
-1.2488188,-49.136963,1117,1117,HUVEC-20,2,H15
10.534176,16.865551,1115,1115,HEPG2-08,1,J15
41.955467,0.27185407,1108,1108,HUVEC-09,1,F11
-57.608875,10.706257,1123,1123,RPE-01,3,F15
-43.707905,-5.99419,1136,1136,HUVEC-11,1,C11
-0.050464958,-10.5396185,1138,1138,HUVEC-21,3,B02
-56.412106,27.832798,1116,1116,HUVEC-15,4,F07
-1.885735,25.408155,1126,1126,HEPG2-09,3,H22
22.464481,55.766006,1115,1115,HUVEC-06,3,F03
-31.00883,21.264975,1125,1125,HUVEC-01,1,C15
44.195747,-16.854246,1133,1133,HUVEC-22,1,J07
1.6844931,41.42334,1124,1124,U2OS-05,3,H03
-35.531086,22.491692,1125,1125,HUVEC-12,3,M11
42.794075,21.820078,1121,1121,RPE-08,4,J11
-58.068333,11.1667,1123,1123,RPE-11,3,M07
26.580267,-37.766605,1130,1130,HUVEC-11,4,F07
-13.858896,65.393,1134,1134,HUVEC-01,3,J22
-5.3908114,-47.41332,1117,1117,HUVEC-23,4,C03
1.9592402,3.6629508,1138,1138,U2OS-05,2,B02
44.0246,-21.779148,1133,1133,HUVEC-17,1,M07
-28.635786,40.723953,1137,1137,HUVEC-14,1,C19
-23.459272,-7.785208,1136,1136,HEPG2-11,1,C03
-2.1988652,-47.981106,1117,1117,HUVEC-11,2,M22
6.9281006,34.226116,1124,1124,HEPG2-06,1,C07
44.136185,20.288992,1121,1121,RPE-10,3,M15
-21.351738,-41.068497,1135,1135,HEPG2-01,2,J07
72.99753,-6.566924,1124,1124,HUVEC-04,1,H15
43.889248,-3.344048,1108,1108,HUVEC-08,2,F07
10.187506,-39.112972,1128,1128,HUVEC-06,4,J15
17.977219,-11.351162,1116,1116,HEPG2-06,2,M07
